Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def
387,Tobias Raschl,GER,MF,Greuther Fürth,21,2000,6.6,6,0.90,4,1,1,0,0,0,1,0.15,1,0,0,0,0,0
388,David Raum,GER,DF|FW,Hoffenheim,23,1998,30.6,144,4.70,92,41,4,4,2,1,21,0.69,17,2,1,1,0,0
389,Reinier,BRA,FW|MF,Dortmund,19,2002,1.8,3,1.67,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
390,Panagiotis Retsos,GRE,DF|FW,Leverkusen,22,1998,0.4,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
391,Marco Reus,GER,MF|FW,Dortmund,32,1989,27.8,105,3.78,78,9,1,5,10,2,26,0.93,18,1,1,1,4,1
392,Elvis Rexhbeçaj,GER,MF,Bochum,23,1997,28.2,48,1.76,33,5,1,2,7,0,4,0.15,3,0,0,0,1,0
393,Gio Reyna,USA,MF,Dortmund,18,2002,4.9,20,4.09,12,7,1,0,0,0,1,0.20,0,1,0,0,0,0
394,Chris Richards,USA,DF,Hoffenheim,21,2000,14.5,11,0.76,10,0,0,1,0,0,5,0.35,5,0,0,0,0,0
395,Chris Richards,USA,DF,Bayern Munich,21,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
396,Omar Richards,ENG,DF,Bayern Munich,23,1998,4.9,11,2.26,7,1,1,0,2,0,0,0.00,0,0,0,0,0,0
397,Marco Richter,GER,FW|MF,Hertha BSC,23,1997,18.9,47,2.48,25,8,5,4,5,0,2,0.11,1,0,0,0,1,0
398,Manuel Riemann,GER,GK,Bochum,32,1988,31.0,24,0.80,19,5,0,0,0,0,2,0.07,1,1,0,0,0,0
399,Marc Roca,ESP,MF,Bayern Munich,24,1996,4.2,9,2.14,6,2,0,1,0,0,1,0.24,1,0,0,0,0,0
400,Cimo Röcker,GER,DF,Hertha BSC,27,1994,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
401,Sebastian Rode,GER,MF,Eint Frankfurt,30,1990,8.4,31,3.68,28,0,0,2,0,1,1,0.12,1,0,0,0,0,0
402,Romario Rösch,GER,MF,Mainz 05,22,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
403,Tom Rothe,GER,DF,Dortmund,16,2004,1.0,1,0.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
404,Jérôme Roussillon,FRA,DF,Wolfsburg,28,1993,19.7,35,1.77,29,2,2,1,1,0,1,0.05,1,0,0,0,0,0
405,Sebastian Rudy,GER,MF,Hoffenheim,31,1990,8.6,16,1.86,13,1,0,1,1,0,4,0.47,3,0,0,0,1,0
406,Georginio Rutter,FRA,FW|MF,Hoffenheim,19,2002,17.9,46,2.57,25,0,9,4,5,3,7,0.39,4,0,3,0,0,0
407,Julian Ryerson,NOR,DF,Union Berlin,23,1997,15.9,34,2.14,26,2,1,5,0,0,3,0.19,2,0,0,1,0,0
408,Frederik Rønnow,DEN,GK,Union Berlin,28,1992,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
409,Marcel Sabitzer,AUT,MF|FW,RB Leipzig,27,1994,0.5,2,3.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
410,Marcel Sabitzer,AUT,MF|DF,Bayern Munich,27,1994,10.1,26,2.58,23,0,0,2,0,1,2,0.20,2,0,0,0,0,0
411,Roland Sallai,HUN,MF|FW,Freiburg,24,1997,17.2,48,2.78,31,0,1,6,10,0,7,0.41,4,0,0,1,2,0
412,Diadie Samassékou,MLI,MF,Hoffenheim,25,1996,18.4,29,1.58,23,0,1,5,0,0,3,0.16,2,0,0,1,0,0
413,Leroy Sané,GER,FW|MF,Bayern Munich,25,1996,22.0,112,5.10,78,8,12,11,2,1,14,0.64,10,0,1,2,1,0
414,Mohamed Sankoh,NED,FW,Stuttgart,17,2003,0.0,1,22.50,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
415,Baptiste Santamaria,FRA,MF,Freiburg,26,1995,0.2,1,4.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
416,Bouna Sarr,SEN,DF,Bayern Munich,29,1992,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
417,Joe Scally,USA,DF,M'Gladbach,18,2002,21.2,41,1.93,35,2,0,2,2,0,5,0.24,3,0,0,2,0,0
418,Kevin Schade,GER,MF|FW,Freiburg,19,2001,9.2,24,2.60,9,0,4,3,8,0,3,0.32,1,0,0,0,2,0
419,András Schäfer,HUN,MF,Union Berlin,22,1999,2.7,6,2.27,4,0,2,0,0,0,2,0.76,1,0,1,0,0,0
420,Louis Schaub,AUT,MF|FW,Köln,26,1994,7.3,27,3.72,19,2,1,2,2,1,4,0.55,4,0,0,0,0,0
421,Patrik Schick,CZE,FW,Leverkusen,25,1996,23.1,50,2.17,34,0,3,11,2,0,14,0.61,10,0,2,1,1,0
422,Kingsley Schindler,GHA,DF|FW,Köln,28,1993,3.9,12,3.09,9,1,0,1,1,0,3,0.77,2,1,0,0,0,0
423,Xaver Schlager,AUT,MF,Wolfsburg,23,1997,11.6,14,1.21,12,0,1,1,0,0,2,0.17,2,0,0,0,0,0
424,Keven Schlotterbeck,GER,DF|FW,Freiburg,24,1997,3.5,2,0.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
425,Nico Schlotterbeck,GER,DF,Freiburg,21,1999,30.9,56,1.81,41,0,3,6,5,1,4,0.13,3,0,0,1,0,0
426,Jonathan Schmid,FRA,DF,Freiburg,31,1990,6.5,18,2.76,11,4,0,2,1,0,1,0.15,1,0,0,0,0,0
427,Benno Schmitz,GER,DF,Köln,26,1994,26.9,75,2.79,60,11,0,2,1,1,11,0.41,8,2,0,1,0,0
428,Alessandro Schöpf,AUT,MF,Arminia,27,1994,26.6,91,3.42,64,11,3,6,7,0,5,0.19,4,0,0,0,1,0
429,Nico Schulz,GER,DF,Dortmund,28,1993,9.3,15,1.61,11,2,1,0,0,1,2,0.22,2,0,0,0,0,0
430,Marvin Schwäbe,GER,GK,Köln,26,1995,21.0,2,0.10,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
431,Alexander Schwolow,GER,GK,Hertha BSC,29,1992,24.2,2,0.08,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
432,Paul Seguin,GER,MF,Greuther Fürth,26,1995,23.4,55,2.35,43,6,1,2,3,0,4,0.17,4,0,0,0,0,0
433,Davie Selke,GER,FW,Hertha BSC,26,1995,11.2,16,1.44,14,0,1,1,0,0,2,0.18,2,0,0,0,0,0
434,Lion Semić,GER,DF,Dortmund,17,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
435,Suat Serdar,GER,MF|FW,Hertha BSC,24,1997,24.6,53,2.15,32,0,8,3,7,3,2,0.08,1,0,0,0,1,0
436,Janni Serra,GER,FW,Arminia,23,1998,12.4,20,1.61,15,0,1,3,1,0,3,0.24,1,0,1,1,0,0
437,Zidan Sertdemir,DEN,MF|FW,Leverkusen,16,2005,0.2,1,5.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
438,Nils Seufert,GER,MF,Greuther Fürth,24,1997,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
439,Kiliann Sildillia,FRA,DF|MF,Freiburg,19,2002,1.9,4,2.11,4,0,0,0,0,0,1,0.53,1,0,0,0,0,0
440,André Silva,POR,FW,RB Leipzig,25,1995,23.1,51,2.21,34,0,4,8,4,1,15,0.65,10,0,1,3,1,0
441,Mohamed Simakan,FRA,DF,RB Leipzig,21,2000,22.3,18,0.81,15,0,0,2,1,0,2,0.09,1,0,0,0,1,0
442,Daley Sinkgraven,NED,DF,Leverkusen,26,1995,3.9,6,1.53,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
443,Tobias Sippel,GER,GK,M'Gladbach,33,1988,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
444,Hugo Siquet,BEL,DF,Freiburg,19,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
445,Ellyes Skhiri,TUN,MF,Köln,26,1995,20.2,29,1.43,28,0,0,0,0,1,1,0.05,1,0,0,0,0,0
446,Robert Skov,DEN,FW|DF,Hoffenheim,25,1996,4.1,16,3.91,7,4,0,4,0,1,3,0.73,1,0,0,2,0,0
447,Danilo Soares,BRA,DF,Bochum,29,1991,28.5,60,2.11,43,5,2,0,6,4,5,0.18,4,0,0,0,1,0
448,Yann Sommer,SUI,GK,M'Gladbach,32,1988,33.0,2,0.06,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0
449,Borna Sosa,CRO,DF|FW,Stuttgart,23,1998,27.8,117,4.22,74,28,5,4,5,1,15,0.54,11,2,1,0,1,0
450,Djibril Sow,SUI,MF,Eint Frankfurt,24,1997,26.8,57,2.12,45,2,0,2,4,4,7,0.26,6,0,0,0,1,0
451,Jerry St. Juste,NED,DF,Mainz 05,24,1996,6.7,13,1.94,7,0,0,3,1,2,0,0.00,0,0,0,0,0,0
452,Anton Stach,GER,MF,Mainz 05,22,1998,20.7,59,2.85,35,10,2,5,7,0,10,0.48,8,1,0,1,0,0
453,Kostas Stafylidis,GRE,DF|MF,Bochum,27,1993,15.4,29,2.01,12,12,1,3,0,1,3,0.21,0,1,0,1,0,1
454,Josip Stanišić,CRO,DF,Bayern Munich,21,2000,7.2,17,2.37,14,1,0,2,0,0,1,0.14,0,0,0,1,0,0
455,Niklas Stark,GER,DF,Hertha BSC,26,1995,22.6,12,0.53,10,1,0,1,0,0,0,0.00,0,0,0,0,0,0
456,Renato Steffen,SUI,FW|MF,Wolfsburg,29,1991,10.7,36,3.35,26,1,1,2,4,2,2,0.19,1,0,0,1,0,0
457,Pascal Stenzel,GER,DF,Stuttgart,25,1996,10.0,19,1.91,15,3,0,1,0,0,0,0.00,0,0,0,0,0,0
458,Angelo Stiller,GER,MF,Hoffenheim,20,2001,18.8,32,1.70,30,0,0,2,0,0,4,0.21,4,0,0,0,0,0
459,Lars Stindl,GER,MF|FW,M'Gladbach,32,1988,18.1,64,3.54,53,2,1,5,1,2,7,0.39,7,0,0,0,0,0
460,Kevin Stöger,AUT,MF,Mainz 05,27,1993,4.7,33,7.05,22,5,1,4,1,0,2,0.43,2,0,0,0,0,0
461,Tobias Strobl,GER,MF|DF,Augsburg,31,1990,3.6,6,1.67,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0
462,Niklas Süle,GER,DF,Bayern Munich,25,1995,20.4,28,1.37,22,1,2,3,0,0,5,0.25,4,0,0,1,0,0
463,Ádám Szalai,HUN,FW,Mainz 05,33,1987,2.9,6,2.08,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
464,Dominik Szoboszlai,HUN,MF|FW,RB Leipzig,20,2000,17.1,79,4.61,47,25,3,2,2,0,13,0.76,7,5,1,0,0,0
465,Jonathan Tah,GER,DF,Leverkusen,25,1996,32.0,23,0.72,20,0,0,3,0,0,3,0.09,2,0,0,1,0,0
466,Edmond Tapsoba,BFA,DF,Leverkusen,22,1999,20.2,10,0.50,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0
467,Niklas Tauer,GER,DF|MF,Mainz 05,20,2001,5.4,6,1.11,4,0,0,1,1,0,1,0.18,1,0,0,0,0,0
468,Robert Tesche,GER,MF,Bochum,34,1987,3.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
469,Cedric Teuchert,GER,MF|FW,Union Berlin,24,1997,1.2,3,2.57,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
470,Jan Thielmann,GER,MF|FW,Köln,19,2002,13.2,46,3.47,40,1,4,0,1,0,8,0.60,6,0,2,0,0,0
471,Erik Thommy,GER,FW|MF,Stuttgart,26,1994,3.0,17,5.58,9,4,1,2,1,0,1,0.33,0,0,0,1,0,0
472,Marcus Thuram,FRA,FW,M'Gladbach,23,1997,10.9,36,3.64,20,1,7,3,5,0,2,0.20,0,0,0,1,1,0
473,Alexis Tibidi,FRA,MF|FW,Stuttgart,17,2003,4.3,15,3.49,12,0,0,2,1,0,1,0.23,0,0,0,1,0,0
474,Steffen Tigges,GER,FW|MF,Dortmund,23,1998,1.2,1,0.80,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
475,Malik Tillman,USA,FW|MF,Bayern Munich,19,2002,1.2,5,4.33,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
476,Timothy Tillman,GER,MF,Greuther Fürth,22,1999,22.3,50,2.25,31,9,4,3,1,2,4,0.18,3,0,1,0,0,0
477,Umut Tohumcu,GER,MF,Hoffenheim,16,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
478,Corentin Tolisso,FRA,MF,Bayern Munich,26,1994,7.8,28,3.58,26,1,0,1,0,0,5,0.64,5,0,0,0,0,0
479,Tiago Tomás,POR,FW,Stuttgart,19,2002,11.9,26,2.18,15,0,4,2,5,0,2,0.17,0,0,0,1,1,0
480,Jordan Torunarigha,GER,DF,Hertha BSC,23,1997,5.4,1,0.19,1,0,0,0,0,0,1,0.19,1,0,0,0,0,0
481,Almamy Touré,MLI,DF|MF,Eint Frankfurt,25,1996,5.6,2,0.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
482,Lucas Tousart,FRA,MF,Hertha BSC,24,1997,21.8,38,1.74,28,0,3,1,1,5,0,0.00,0,0,0,0,0,0
483,Kevin Trapp,GER,GK,Eint Frankfurt,31,1990,32.0,4,0.12,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
484,Christopher Trimmel,AUT,DF|FW,Union Berlin,34,1987,22.1,60,2.71,38,20,0,2,0,0,2,0.09,2,0,0,0,0,0
485,Philipp Tschauner,GER,GK,RB Leipzig,35,1985,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
486,Tuta,BRA,DF,Eint Frankfurt,22,1999,24.3,16,0.66,13,1,0,0,1,1,0,0.00,0,0,0,0,0,0
487,Anthony Ujah,NGA,FW|MF,Union Berlin,30,1990,0.4,1,2.57,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
488,Sven Ulreich,GER,GK,Bayern Munich,32,1988,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
489,Dayot Upamecano,FRA,DF,Bayern Munich,22,1998,24.6,26,1.06,23,0,0,2,0,1,7,0.28,7,0,0,0,0,0
490,Benjamin Uphoff,GER,GK,Freiburg,27,1993,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
491,Mark Uth,GER,MF|FW,Köln,29,1991,22.5,98,4.36,59,24,1,5,8,1,10,0.44,7,2,1,0,0,0
492,Ruben Vargas,SUI,MF|FW,Augsburg,22,1998,22.0,46,2.09,36,0,6,4,0,0,5,0.23,4,0,0,1,0,0
493,Sebastian Vasiliadis,GRE,MF,Arminia,23,1997,13.3,24,1.81,22,0,1,0,0,1,1,0.08,1,0,0,0,0,0
494,Micky van de Ven,NED,DF,Wolfsburg,20,2001,2.1,1,0.47,1,0,0,0,0,0,1,0.47,1,0,0,0,0,0
495,Vincent Vermeij,NED,MF,Freiburg,26,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
496,Gabriel Vidovic,CRO,FW|MF,Bayern Munich,17,2003,0.4,2,5.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
497,Nick Viergever,NED,DF,Greuther Fürth,31,1989,23.7,9,0.38,8,1,0,0,0,0,0,0.00,0,0,0,0,0,0
498,Andreas Voglsammer,GER,FW|MF,Union Berlin,29,1992,9.8,24,2.45,19,0,0,3,2,0,1,0.10,1,0,0,0,0,0
499,Kevin Vogt,GER,DF,Hoffenheim,29,1991,28.5,34,1.19,33,0,0,0,1,0,5,0.18,5,0,0,0,0,0
500,Aster Vranckx,BEL,MF,Wolfsburg,18,2002,12.7,32,2.52,19,2,7,3,1,0,1,0.08,1,0,0,0,0,0
501,Luca Waldschmidt,GER,MF|FW,Wolfsburg,25,1996,8.0,13,1.63,7,2,0,3,1,0,2,0.25,0,0,0,1,1,0
502,Paul Wanner,GER,FW|MF,Bayern Munich,15,2005,0.4,2,4.62,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
503,Wout Weghorst,NED,FW,Wolfsburg,28,1992,17.3,38,2.20,28,0,1,5,3,1,3,0.17,3,0,0,0,0,0
504,Noah Weißhaupt,GER,MF|FW,Freiburg,19,2001,1.1,7,6.49,5,0,1,0,1,0,0,0.00,0,0,0,0,0,0
505,Silvan Widmer,SUI,DF,Mainz 05,28,1993,32.4,61,1.88,48,6,1,1,3,2,10,0.31,9,0,0,0,0,1
506,Jetro Willems,NED,DF,Greuther Fürth,27,1994,17.8,23,1.30,21,1,0,1,0,0,1,0.06,1,0,0,0,0,0
507,Patrick Wimmer,AUT,FW|MF,Arminia,20,2001,22.8,91,3.99,45,15,13,8,9,1,10,0.44,6,1,0,1,2,0
508,Jonas Wind,DEN,FW|MF,Wolfsburg,22,1999,13.1,39,2.97,29,1,1,4,4,0,5,0.38,3,1,0,1,0,0
509,Marten Winkler,GER,MF,Hertha BSC,18,2002,0.3,1,3.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
510,Frederik Winther,DEN,DF,Augsburg,20,2001,3.6,2,0.55,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
511,Florian Wirtz,GER,MF|FW,Leverkusen,18,2003,20.6,117,5.69,85,10,13,5,3,1,23,1.12,15,3,5,0,0,0
512,Axel Witsel,BEL,MF|DF,Dortmund,32,1989,21.6,25,1.16,23,0,0,0,1,1,1,0.05,1,0,0,0,0,0
513,Hannes Wolf,AUT,FW|MF,M'Gladbach,22,1999,3.4,6,1.76,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
514,Marius Wolf,GER,DF|FW,Dortmund,26,1995,14.7,34,2.32,24,0,2,6,2,0,5,0.34,3,0,1,0,1,0
515,Luca Wollschläger,GER,FW|MF,Hertha BSC,18,2003,0.2,1,5.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
516,Jeong Woo-yeong,KOR,FW|MF,Freiburg,21,1999,19.8,51,2.58,40,0,3,7,1,0,7,0.35,5,0,1,1,0,0
517,Joscha Wosz,GER,DF,RB Leipzig,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
518,Dan-Axel Zagadou,FRA,DF,Dortmund,22,1999,10.6,10,0.95,8,0,0,2,0,0,1,0.09,1,0,0,0,0,0
519,Denis Zakaria,SUI,MF|DF,M'Gladbach,24,1996,15.5,28,1.81,22,0,0,3,2,1,4,0.26,2,0,0,2,0,0
520,Deyovaisio Zeefuik,NED,DF,Hertha BSC,23,1998,6.3,10,1.59,8,1,0,0,1,0,0,0.00,0,0,0,0,0,0
521,Robin Zentner,GER,GK,Mainz 05,26,1994,32.0,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
522,Andi Zeqiri,SUI,FW|MF,Augsburg,22,1999,11.3,23,2.01,16,0,2,4,0,1,3,0.26,3,0,0,0,0,0
523,Simon Zoller,GER,FW,Bochum,30,1991,6.6,9,1.36,7,0,0,1,1,0,1,0.15,1,0,0,0,0,0
