Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err
199,Timo Horn,GER,GK,Köln,28,1993,13.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,0
200,Lukáš Hrádecký,FIN,GK,Leverkusen,31,1989,32.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,10,1
201,Branimir Hrgota,SWE,FW,Greuther Fürth,28,1993,30.9,46,29,10,31,5,21,72,29.2,51,27,1,26,11,57,3,1
202,Ajdin Hrustic,AUS,MF,Eint Frankfurt,25,1996,10.7,16,11,5,7,4,11,32,34.4,21,18,1,17,10,26,7,0
203,Timo Hübers,GER,DF,Köln,25,1996,19.3,45,27,28,17,0,27,45,60.0,18,31,19,12,52,97,95,0
204,Benjamin Hübner,GER,DF,Hoffenheim,32,1989,4.2,9,5,0,7,2,3,5,60.0,2,2,2,0,9,18,7,0
205,Mats Hummels,GER,DF,Dortmund,32,1988,19.6,34,22,20,13,1,20,36,55.6,16,18,13,5,32,66,66,1
206,Iago,BRA,DF,Augsburg,24,1997,24.2,49,29,25,19,5,15,34,44.1,19,28,6,22,27,76,62,0
207,Stefan Ilsanker,AUT,DF|MF,Eint Frankfurt,32,1989,3.0,14,8,7,6,1,5,10,50.0,5,6,2,4,6,20,15,1
208,Burak İnce,TUR,FW,Arminia,17,2004,1.5,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,0,0
209,Marcus Ingvartsen,DEN,MF,Union Berlin,25,1996,1.4,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,1,0
210,Marcus Ingvartsen,DEN,FW|MF,Mainz 05,25,1996,7.6,3,2,2,0,1,3,9,33.3,6,6,0,6,6,9,7,1
211,Hiroki Ito,JPN,DF,Stuttgart,22,1999,26.1,43,31,21,19,3,25,43,58.1,18,40,19,21,53,96,95,0
212,Cedric Itten,SUI,FW,Greuther Fürth,24,1996,7.1,5,2,1,2,2,1,6,16.7,5,3,0,3,2,7,4,0
213,Gian-Luca Itter,GER,DF,Greuther Fürth,22,1999,16.2,44,26,30,11,3,21,38,55.3,17,24,9,15,13,57,51,0
214,Lee Jae-sung,KOR,MF|FW,Mainz 05,28,1992,16.0,30,12,8,14,8,6,27,22.2,21,20,2,18,18,48,18,0
215,Paul Jaeckel,GER,DF,Union Berlin,23,1998,22.7,51,29,27,24,0,29,51,56.9,22,34,10,24,57,108,81,0
216,Kristijan Jakić,CRO,MF,Eint Frankfurt,24,1997,20.9,37,22,10,21,6,15,62,24.2,47,33,3,30,21,58,25,1
217,Tony Jantschke,GER,DF,M'Gladbach,31,1990,2.5,6,5,2,4,0,3,6,50.0,3,3,2,1,5,11,8,0
218,Dennis Jastrzembski,POL,DF|FW,Hertha BSC,21,2000,2.5,2,1,1,1,0,2,8,25.0,6,1,0,1,5,7,3,0
219,Fredrik Jensen,FIN,MF|FW,Augsburg,23,1997,4.6,5,4,1,3,1,4,7,57.1,3,5,1,4,2,7,4,0
220,Marco John,GER,DF,Hoffenheim,19,2002,0.5,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,1,0
221,Stevan Jovetić,MNE,FW|MF,Hertha BSC,31,1989,11.3,5,2,0,2,3,1,6,16.7,5,3,0,3,1,6,6,0
222,Gideon Jung,GER,DF,Greuther Fürth,26,1994,1.6,3,1,1,2,0,2,4,50.0,2,1,1,0,2,5,5,0
223,Anton Kade,GER,FW|MF,Hertha BSC,17,2004,0.9,4,2,3,1,0,2,8,25.0,6,3,0,3,3,7,1,0
224,Pavel Kadeřábek,CZE,DF|MF,Hoffenheim,29,1992,13.3,11,10,6,3,2,5,16,31.3,11,18,6,12,13,24,22,0
225,Florian Kainz,AUT,MF|FW,Köln,28,1992,25.8,41,26,9,25,7,23,51,45.1,28,27,3,24,32,73,24,0
226,Sasa Kalajdzic,AUT,FW,Stuttgart,24,1997,13.6,10,6,2,5,3,3,11,27.3,8,5,0,5,2,12,14,0
227,Daichi Kamada,JPN,MF,Eint Frankfurt,24,1996,23.8,40,21,7,26,7,11,40,27.5,29,18,0,18,8,48,10,0
228,Kevin Kampl,SVN,MF,RB Leipzig,30,1990,21.1,41,19,16,20,5,10,42,23.8,32,24,5,19,24,65,17,0
229,Stefanos Kapino,GRE,GK,Arminia,27,1994,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
230,Atakan Karazor,GER,MF,Stuttgart,24,1996,21.1,48,24,18,27,3,18,36,50.0,18,37,14,23,34,82,47,0
231,Silas Katompa,COD,FW|MF,Stuttgart,22,1998,3.1,5,4,4,0,1,3,7,42.9,4,5,0,5,2,7,1,0
232,Noah Katterbach,GER,DF,Köln,20,2001,0.2,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
233,Yannik Keitel,GER,MF,Freiburg,21,2000,5.6,11,4,5,4,2,5,15,33.3,10,7,1,6,1,12,8,0
234,Marc-Oliver Kempf,GER,DF,Hertha BSC,26,1995,11.7,10,9,9,1,0,5,14,35.7,9,14,7,7,25,35,49,1
235,Marc-Oliver Kempf,GER,DF,Stuttgart,26,1995,9.3,13,8,7,4,2,3,10,30.0,7,16,14,2,16,29,26,2
236,Rani Khedira,GER,MF,Union Berlin,27,1994,30.6,75,38,25,42,8,32,66,48.5,34,21,8,13,50,125,27,1
237,Luca Kilian,GER,FW,Mainz 05,21,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
238,Luca Kilian,GER,DF,Köln,21,1999,25.3,42,24,30,9,3,21,41,51.2,20,31,13,18,46,88,109,3
239,Joshua Kimmich,GER,MF,Bayern Munich,26,1995,27.5,39,20,14,17,8,18,58,31.0,40,34,8,26,52,91,29,1
240,Philipp Klement,GER,MF,Stuttgart,28,1992,3.8,7,3,1,4,2,3,3,100.0,0,6,1,5,1,8,0,0
241,Mateo Klimowicz,GER,MF|FW,Stuttgart,21,2000,6.7,13,6,6,7,0,5,16,31.3,11,2,0,2,4,17,3,0
242,Fabian Klos,GER,FW,Arminia,33,1987,15.8,7,5,0,5,2,2,10,20.0,8,17,4,13,0,7,31,0
243,Lukas Klostermann,GER,DF,RB Leipzig,25,1996,18.3,29,16,11,15,3,13,19,68.4,6,16,3,13,26,55,58,0
244,Lukas Klünter,GER,DF,Hertha BSC,25,1996,2.2,1,1,1,0,0,1,5,20.0,4,1,0,1,2,3,2,0
245,Ansgar Knauff,GER,FW|MF,Dortmund,19,2002,1.3,3,1,1,1,1,0,4,0.0,4,2,0,2,0,3,4,0
246,Ansgar Knauff,GER,DF|MF,Eint Frankfurt,19,2002,8.4,18,14,8,5,5,8,15,53.3,7,11,1,10,8,26,6,0
247,Robin Knoche,GER,DF,Union Berlin,29,1992,33.0,50,24,38,12,0,30,53,56.6,23,45,26,19,49,99,151,1
248,Gregor Kobel,SUI,GK,Dortmund,23,1997,28.5,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,20,0
249,Dominik Kohr,GER,MF,Mainz 05,27,1994,17.9,40,20,18,19,3,16,42,38.1,26,21,2,19,35,75,22,0
250,Kouadio Koné,FRA,MF,M'Gladbach,20,2001,24.3,60,37,29,28,3,25,42,59.5,17,27,4,23,34,94,12,0
251,Odilon Kossonou,CIV,DF,Leverkusen,20,2001,19.9,23,17,16,6,1,15,25,60.0,10,36,14,22,26,49,66,0
252,Filip Kostić,SRB,DF|FW,Eint Frankfurt,28,1992,28.0,44,17,26,9,9,20,53,37.7,33,24,1,23,15,59,24,0
253,Andrej Kramarić,CRO,FW|MF,Hoffenheim,30,1991,30.1,8,4,1,5,2,7,17,41.2,10,10,0,10,9,17,7,1
254,Christoph Kramer,GER,MF,M'Gladbach,30,1991,8.3,28,11,15,10,3,12,28,42.9,16,18,5,13,12,40,9,0
255,Florian Krüger,GER,FW|MF,Arminia,22,1999,12.5,3,1,0,3,0,2,10,20.0,8,12,1,11,2,5,13,0
256,Max Kruse,GER,MF|FW,Wolfsburg,33,1988,12.5,9,3,4,4,1,5,12,41.7,7,2,0,2,3,12,4,0
257,Max Kruse,GER,FW|MF,Union Berlin,33,1988,14.1,4,1,0,3,1,2,16,12.5,14,12,0,12,3,7,2,0
258,Lukas Kübler,GER,DF|MF,Freiburg,28,1992,25.9,62,35,38,16,8,28,49,57.1,21,24,8,16,44,106,70,0
259,Fabian Kunze,GER,MF,Arminia,23,1998,14.0,35,21,14,20,1,15,32,46.9,17,17,2,15,19,54,27,1
260,Maxence Lacroix,FRA,DF,Wolfsburg,21,2000,27.7,59,33,41,16,2,29,40,72.5,11,35,16,19,60,119,144,0
261,Konrad Laimer,AUT,MF,RB Leipzig,24,1997,13.8,38,24,11,22,5,24,53,45.3,29,29,3,26,4,42,9,0
262,Stefan Lainer,AUT,DF,M'Gladbach,28,1992,16.3,19,11,9,7,3,12,28,42.9,16,24,5,19,14,33,31,0
263,Vassilis Lambropoulos,GRE,DF,Bochum,31,1990,13.0,18,12,13,3,2,11,25,44.0,14,21,10,11,17,35,56,0
264,Sam Lammers,NED,FW|MF,Eint Frankfurt,24,1997,5.7,4,4,0,2,2,2,6,33.3,4,9,2,7,2,6,4,0
265,Bryan Lasme,FRA,FW,Arminia,22,1998,9.7,6,6,1,2,3,0,3,0.0,3,7,0,7,1,7,9,0
266,Maxim Leitsch,GER,DF,Bochum,23,1998,17.1,18,10,9,7,2,10,15,66.7,5,31,19,12,31,49,74,1
267,Tim Lemperle,GER,FW|MF,Köln,19,2002,1.7,4,1,2,1,1,1,3,33.3,2,1,0,1,2,6,2,0
268,Christopher Lenz,GER,DF,Eint Frankfurt,26,1994,7.4,29,15,22,6,1,12,21,57.1,9,9,4,5,7,36,21,0
269,Robert Lewandowski,POL,FW,Bayern Munich,32,1988,32.7,10,3,0,6,4,5,17,29.4,12,17,2,15,6,16,8,0
270,Jamie Leweling,GER,FW|MF,Greuther Fürth,20,2001,21.8,13,8,3,7,3,3,16,18.8,13,9,0,9,13,26,5,0
271,Philipp Lienhart,AUT,DF,Freiburg,25,1996,31.9,24,13,17,6,1,13,24,54.2,11,33,23,10,50,74,158,1
272,Andreas Linde,SWE,GK,Greuther Fürth,28,1993,12.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1
273,Jesper Lindstrøm,DEN,MF|FW,Eint Frankfurt,21,2000,22.0,28,13,6,13,9,12,36,33.3,24,30,0,30,24,52,11,1
274,Dejan Ljubicic,AUT,MF|FW,Köln,23,1997,21.9,33,19,12,13,8,13,49,26.5,36,19,1,18,15,48,11,0
275,Jürgen Locadia,NED,FW|MF,Bochum,27,1993,4.9,4,2,1,0,3,1,1,100.0,0,1,0,1,1,5,2,0
276,Anthony Losilla,FRA,MF,Bochum,35,1986,32.6,65,39,29,30,6,34,69,49.3,35,32,9,23,70,135,53,1
277,Marcel Lotka,POL,GK,Hertha BSC,20,2001,9.8,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,3,3
278,Eduard Löwen,GER,MF,Bochum,24,1997,15.7,28,22,12,11,5,10,43,23.3,33,17,2,15,9,37,15,1
279,Anderson Lucoqui,ANG,DF,Mainz 05,24,1997,8.3,22,10,11,6,5,11,22,50.0,11,15,3,12,11,33,10,0
280,Dodi Lukebakio,BEL,FW,Hertha BSC,23,1997,2.0,2,1,2,0,0,1,3,33.3,2,2,0,2,2,4,0,0
281,Dodi Lukebakio,BEL,FW|MF,Wolfsburg,23,1997,9.8,7,4,3,2,2,1,10,10.0,9,5,0,5,13,20,4,0
282,Andrey Lunyov,RUS,GK,Leverkusen,29,1991,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
283,Andreas Luthe,GER,GK,Union Berlin,34,1987,27.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,4
284,Matej Maglica,CRO,MF,Stuttgart,22,1998,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
285,Arne Maier,GER,MF,Augsburg,22,1999,20.7,20,13,6,10,4,8,26,30.8,18,18,1,17,15,35,13,0
286,Donyell Malen,NED,FW,Dortmund,22,1999,18.7,13,10,4,5,4,7,13,53.8,6,10,0,10,10,23,11,0
287,Lennard Maloney,USA,DF,Dortmund,21,1999,0.1,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
288,Orel Mangala,BEL,MF,Stuttgart,23,1998,20.6,17,10,5,7,5,11,22,50.0,11,11,4,7,12,29,19,1
289,Myziane Maolida,COM,FW|MF,Hertha BSC,22,1999,8.6,7,4,5,1,1,3,9,33.3,6,5,0,5,1,8,6,0
290,Omar Marmoush,EGY,FW,Wolfsburg,22,1999,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
291,Omar Marmoush,EGY,FW,Stuttgart,22,1999,17.5,26,17,6,14,6,4,20,20.0,16,9,1,8,7,33,6,0
292,Aarón Martín,ESP,DF,Mainz 05,24,1997,25.5,54,33,32,18,4,24,55,43.6,31,24,4,20,20,74,35,0
293,Josep Martinez,ESP,GK,RB Leipzig,23,1998,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
294,Erhan Mašović,SRB,DF,Bochum,22,1998,17.2,35,20,21,13,1,21,33,63.6,12,28,19,9,34,69,64,1
295,Roberto Massimo,GER,DF|FW,Stuttgart,20,2000,9.7,14,5,6,7,1,4,16,25.0,12,9,0,9,3,17,6,0
296,Konstantinos Mavropanos,GRE,DF,Stuttgart,23,1997,30.1,57,39,35,21,1,30,51,58.8,21,46,23,23,69,126,174,2
297,Eric Maxim Choupo-Moting,CMR,FW|MF,Bayern Munich,32,1989,4.2,10,9,3,6,1,3,10,30.0,7,1,0,1,5,15,2,0
298,Kevin Mbabu,SUI,DF,Wolfsburg,26,1995,15.5,31,20,21,5,5,12,23,52.2,11,25,8,17,35,66,35,0
299,Nathan de Medina,BEL,DF,Arminia,23,1997,8.6,17,10,11,6,0,6,10,60.0,4,14,3,11,10,27,28,0
300,Admir Mehmedi,SUI,DF,Wolfsburg,30,1991,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
301,Jorge Meré,ESP,DF,Köln,24,1997,5.4,9,6,3,6,0,4,7,57.1,3,6,4,2,10,19,19,0
302,Thomas Meunier,BEL,DF,Dortmund,29,1991,15.6,29,19,13,12,4,16,33,48.5,17,10,2,8,12,41,25,1
303,Marco Meyerhöfer,GER,DF,Greuther Fürth,25,1995,25.3,53,35,22,22,9,24,37,64.9,13,38,19,19,47,100,64,1
304,Sven Michel,GER,FW,Union Berlin,31,1990,3.8,10,6,5,3,2,2,8,25.0,6,3,0,3,1,11,1,0
305,Enzo Millot,FRA,MF,Stuttgart,19,2002,0.6,2,0,0,2,0,0,1,0.0,1,0,0,0,1,3,1,0
306,Maximilian Mittelstädt,GER,DF|FW,Hertha BSC,24,1997,16.6,52,33,30,12,10,26,50,52.0,24,28,5,23,46,98,37,0
307,Anthony Modeste,FRA,FW,Köln,33,1988,29.0,10,6,4,5,1,3,18,16.7,15,11,2,9,4,14,29,0
308,Kevin Möhwald,GER,MF,Union Berlin,28,1993,3.9,7,1,3,3,1,1,7,14.3,6,3,0,3,3,10,6,0
309,Clinton Mola,ENG,DF,Stuttgart,20,2001,1.3,3,1,2,1,0,2,4,50.0,2,5,5,0,3,6,2,0
310,Jan Morávek,CZE,MF,Augsburg,31,1989,5.2,11,6,3,7,1,6,18,33.3,12,11,2,9,6,17,8,0
311,Ilaix Moriba,GUI,MF,RB Leipzig,18,2003,0.4,0,0,0,0,0,0,4,0.0,4,2,0,2,1,1,0,0
312,Youssoufa Moukoko,GER,FW|MF,Dortmund,16,2004,2.5,1,0,0,1,0,0,1,0.0,1,5,0,5,3,4,0,0
313,Nordi Mukiele,FRA,DF|FW,RB Leipzig,23,1997,20.5,35,22,23,9,3,14,27,51.9,13,31,5,26,31,66,44,2
314,Florian Müller,GER,GK,Stuttgart,23,1997,30.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,13,2
315,Thomas Müller,GER,MF,Bayern Munich,31,1989,28.4,35,20,7,16,12,16,54,29.6,38,32,1,31,15,50,12,0
316,Torben Müsel,GER,MF,M'Gladbach,22,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
317,Jamal Musiala,GER,MF|FW,Bayern Munich,18,2003,16.3,40,26,11,16,13,15,36,41.7,21,25,0,25,19,59,2,1
318,Obite N'Dicka,CIV,DF,Eint Frankfurt,21,1999,31.7,60,34,29,27,4,44,59,74.6,15,46,20,26,48,108,137,0
319,Nikolas Nartey,DEN,MF|DF,Stuttgart,21,2000,4.5,6,3,0,5,1,3,9,33.3,6,4,2,2,7,13,5,0
320,Paul Nebel,GER,MF|FW,Mainz 05,18,2002,2.5,5,3,3,1,1,2,3,66.7,1,0,0,0,0,5,1,0
321,David Nemeth,AUT,DF,Mainz 05,20,2001,3.5,3,2,2,1,0,1,3,33.3,2,5,1,4,6,9,11,1
322,Luca Netz,GER,DF|FW,M'Gladbach,18,2003,15.5,24,11,12,10,2,11,40,27.5,29,24,4,20,13,37,33,1
323,Manuel Neuer,GER,GK,Bayern Munich,35,1986,27.9,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,7,1
324,Florian Neuhaus,GER,MF,M'Gladbach,24,1997,23.6,55,28,24,26,5,27,64,42.2,37,38,6,32,31,86,19,4
325,Jessic Ngankam,GER,FW,Greuther Fürth,21,2000,3.8,3,1,1,1,1,1,2,50.0,1,3,0,3,0,3,1,0
326,Moussa Niakhate,SEN,DF,Mainz 05,25,1996,28.5,40,23,25,13,2,20,33,60.6,13,37,11,26,50,90,69,1
327,Tanguy Nianzou,FRA,DF,Bayern Munich,19,2002,6.5,11,7,7,3,1,7,11,63.6,4,7,2,5,7,18,17,0
328,Florian Niederlechner,GER,FW,Augsburg,30,1990,12.9,6,5,1,3,2,4,13,30.8,9,9,0,9,4,10,7,0
329,Håvard Nielsen,NOR,MF|FW,Greuther Fürth,28,1993,15.2,17,12,5,11,1,8,21,38.1,13,18,1,17,7,24,22,0
330,Joakim Nilsson,SWE,DF,Arminia,27,1994,30.4,37,19,24,13,0,20,26,76.9,6,36,23,13,56,93,143,1
331,Christopher Nkunku,FRA,FW|MF,RB Leipzig,23,1997,30.3,23,10,10,11,2,9,35,25.7,26,23,2,21,15,38,15,0
332,Felix Nmecha,GER,MF|FW,Wolfsburg,20,2000,3.6,3,1,1,1,1,0,2,0.0,2,2,0,2,7,10,6,0
333,Lukas Nmecha,GER,FW|MF,Wolfsburg,22,1998,18.1,12,5,5,5,2,5,19,26.3,14,9,1,8,4,16,10,0
334,Håvard Nordtveit,NOR,DF,Hoffenheim,31,1990,3.4,7,6,2,4,1,4,4,100.0,0,2,1,1,10,17,11,0
335,Connor Noß,IRL,MF,M'Gladbach,20,2001,0.6,1,0,0,1,0,0,1,0.0,1,1,1,0,0,1,0,0
336,Hugo Novoa,ESP,MF|FW,RB Leipzig,18,2003,1.5,4,4,2,0,2,2,7,28.6,5,2,0,2,1,5,0,0
337,Soma Novothny,HUN,FW|MF,Bochum,27,1994,0.9,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,2,0
338,Kasim Nuhu,GHA,DF,Hoffenheim,26,1995,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
339,Hans Nunoo Sarpei,GHA,DF|MF,Greuther Fürth,22,1998,7.1,16,11,9,7,0,10,14,71.4,4,8,5,3,14,30,21,0
340,Bastian Oczipka,GER,DF,Union Berlin,32,1989,10.4,24,15,15,7,2,10,13,76.9,3,10,2,8,12,36,21,0
341,Masaya Okugawa,JPN,MF|FW,Arminia,25,1996,28.1,46,25,18,22,6,12,37,32.4,25,29,1,28,20,66,13,0
342,Mathias Olesen,LUX,MF|FW,Köln,20,2001,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
343,Dani Olmo,ESP,MF|FW,RB Leipzig,23,1998,8.3,14,6,5,7,2,5,18,27.8,13,5,1,4,4,18,1,0
344,Karim Onisiwo,AUT,FW,Mainz 05,29,1992,26.2,18,10,4,6,8,7,22,31.8,15,27,2,25,7,25,8,0
345,Willi Orban,HUN,DF,RB Leipzig,28,1992,29.4,32,22,20,11,1,13,25,52.0,12,40,24,16,44,76,123,2
346,Stefan Ortega,GER,GK,Arminia,28,1992,33.0,1,0,1,0,0,1,2,50.0,1,2,0,2,0,1,5,1
347,Patrick Osterhage,GER,MF,Bochum,21,2000,6.7,9,6,3,5,1,3,7,42.9,4,7,1,6,11,20,8,0
348,Tomáš Ostrák,CZE,MF|FW,Köln,21,2000,0.3,1,0,0,0,1,1,3,33.3,2,0,0,0,1,2,0,0
349,Paulo Otávio,BRA,DF|MF,Wolfsburg,26,1994,4.0,14,10,7,4,3,8,15,53.3,7,11,6,5,4,18,9,0
350,Reece Oxford,ENG,DF,Augsburg,22,1998,29.9,27,14,16,9,2,15,31,48.4,16,42,33,9,72,99,172,1
351,Salih Özcan,TUR,MF,Köln,23,1998,25.7,42,30,14,23,5,22,51,43.1,29,37,5,32,51,93,35,1
352,Levin Öztunalı,GER,MF,Union Berlin,25,1996,6.4,14,11,6,5,3,7,17,41.2,10,3,0,3,4,18,12,0
353,Gonçalo Paciência,POR,FW,Eint Frankfurt,26,1994,5.7,4,2,2,1,1,1,3,33.3,2,2,0,2,1,5,4,0
354,Exequiel Palacios,ARG,MF,Leverkusen,22,1998,12.2,30,19,12,14,4,15,38,39.5,23,20,1,19,28,58,11,2
355,Miloš Pantović,SRB,MF|FW,Bochum,25,1996,17.0,19,10,8,7,4,6,25,24.0,19,26,4,22,18,37,14,0
356,Antonios Papadopoulos,GER,DF|MF,Dortmund,21,1999,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
357,Matondo-Merveille Papela,GER,MF,Mainz 05,20,2001,0.9,3,2,2,1,0,2,3,66.7,1,2,0,2,2,5,0,0
358,Kevin Paredes,USA,FW|DF,Wolfsburg,18,2003,0.2,1,0,0,0,1,0,0,,0,1,0,1,0,1,0,0
359,Felix Passlack,GER,DF,Dortmund,23,1998,5.2,13,9,8,4,1,6,12,50.0,6,5,1,4,4,17,7,0
360,Paulinho,BRA,FW|MF,Leverkusen,21,2000,13.5,22,13,6,13,3,13,27,48.1,14,14,1,13,6,28,7,0
361,Benjamin Pavard,FRA,DF,Bayern Munich,25,1996,23.1,35,20,21,13,1,19,29,65.5,10,28,16,12,36,71,50,1
362,Mads Pedersen,DEN,MF|DF,Augsburg,24,1996,15.5,28,21,8,15,5,12,27,44.4,15,13,4,9,15,43,30,0
363,Peter Pekarík,SVK,DF,Hertha BSC,34,1986,24.8,45,29,33,11,1,32,46,69.6,14,28,10,18,29,74,58,0
364,Philipp Pentke,GER,GK,Hoffenheim,36,1985,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
365,Ricardo Pepi,USA,FW|MF,Augsburg,18,2003,5.3,4,2,1,3,0,1,8,12.5,7,7,0,7,3,7,8,0
366,Pavao Pervan,AUT,GK,Wolfsburg,33,1987,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
367,Nils Petersen,GER,FW,Freiburg,32,1988,6.4,5,3,2,3,0,1,13,7.7,12,7,0,7,2,7,17,0
368,Jens Petter Hauge,NOR,MF|FW,Eint Frankfurt,21,1999,11.6,14,5,6,7,1,7,23,30.4,16,7,0,7,3,17,5,0
369,Immanuel Pherai,NED,MF,Dortmund,20,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
370,Maximilian Philipp,GER,MF,Wolfsburg,27,1994,10.7,15,11,6,7,2,5,21,23.8,16,12,1,11,4,19,5,0
371,Krzysztof Piątek,POL,FW,Hertha BSC,26,1995,3.9,2,2,0,1,1,0,1,0.0,1,0,0,0,0,2,6,0
372,Amos Pieper,GER,DF,Arminia,23,1998,26.4,58,29,38,19,1,32,51,62.7,19,37,23,14,50,108,132,1
373,Marvin Plattenhardt,GER,DF,Hertha BSC,29,1992,18.2,25,11,18,6,1,15,27,55.6,12,18,3,15,17,42,52,0
374,Alassane Pléa,FRA,MF|FW,M'Gladbach,28,1993,23.0,18,14,6,9,3,7,20,35.0,13,9,1,8,4,22,9,0
375,Joel Pohjanpalo,FIN,FW,Leverkusen,26,1994,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
376,Sebastian Polter,GER,FW,Bochum,30,1991,26.0,9,3,1,4,4,2,11,18.2,9,15,5,10,2,11,24,0
377,Marin Pongračić,CRO,DF,Dortmund,23,1997,9.2,17,10,13,4,0,6,10,60.0,4,11,5,6,17,34,32,2
378,Stefan Posch,AUT,DF,Hoffenheim,24,1997,24.4,48,30,20,26,2,22,39,56.4,17,43,18,25,28,76,71,2
379,Yussuf Poulsen,DEN,FW|MF,RB Leipzig,27,1994,12.0,13,4,3,6,4,3,13,23.1,10,13,0,13,3,16,9,0
380,Manuel Prietl,AUT,MF,Arminia,29,1991,23.6,59,26,23,31,5,23,60,38.3,37,28,3,25,39,98,33,0
381,Grischa Prömel,GER,MF,Union Berlin,26,1995,26.9,36,22,14,17,5,22,52,42.3,30,18,3,15,23,59,22,0
382,Nick Proschwitz,GER,FW,Hoffenheim,34,1986,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
383,Afimico Pululu,FRA,FW|MF,Greuther Fürth,22,1999,0.8,1,0,1,0,0,1,2,50.0,1,1,0,1,0,1,0,0
384,Sidney Raebiger,GER,MF,RB Leipzig,16,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
385,Diant Ramaj,GER,GK,Eint Frankfurt,19,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
386,Guilherme Ramos,POR,DF,Arminia,23,1997,10.1,25,15,17,8,0,12,19,63.2,7,21,8,13,27,52,52,0
387,Tobias Raschl,GER,MF,Greuther Fürth,21,2000,6.6,12,9,4,8,0,5,7,71.4,2,10,1,9,3,15,1,0
388,David Raum,GER,DF|FW,Hoffenheim,23,1998,30.6,52,29,30,10,12,30,64,46.9,34,38,5,33,27,79,39,1
389,Reinier,BRA,FW|MF,Dortmund,19,2002,1.8,5,3,4,0,1,1,1,100.0,0,3,0,3,0,5,0,0
390,Panagiotis Retsos,GRE,DF|FW,Leverkusen,22,1998,0.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1
391,Marco Reus,GER,MF|FW,Dortmund,32,1989,27.8,45,30,13,21,11,16,42,38.1,26,23,6,17,12,57,41,1
392,Elvis Rexhbeçaj,GER,MF,Bochum,23,1997,28.2,41,20,17,19,5,19,40,47.5,21,41,6,35,27,68,15,0
393,Gio Reyna,USA,MF,Dortmund,18,2002,4.9,7,4,2,4,1,3,9,33.3,6,6,0,6,1,8,3,0
394,Chris Richards,USA,DF,Hoffenheim,21,2000,14.5,26,15,10,15,1,11,18,61.1,7,21,9,12,22,48,50,1
395,Chris Richards,USA,DF,Bayern Munich,21,2000,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
396,Omar Richards,ENG,DF,Bayern Munich,23,1998,4.9,19,12,11,5,3,11,16,68.8,5,7,1,6,4,23,7,0
397,Marco Richter,GER,FW|MF,Hertha BSC,23,1997,18.9,30,16,14,10,6,13,36,36.1,23,30,4,26,16,46,24,0
398,Manuel Riemann,GER,GK,Bochum,32,1988,31.0,1,0,1,0,0,1,4,25.0,3,0,0,0,1,2,12,3
399,Marc Roca,ESP,MF,Bayern Munich,24,1996,4.2,9,7,2,4,3,2,8,25.0,6,6,0,6,6,15,4,0
