Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err
205,Aleix Garrido,ESP,FW,Barcelona,18,2004,0.1,2,1,1,0,1,1,1,100.0,0,1,0,1,0,2,0,0
206,Sékou Gassama,SEN,FW,Valladolid,27,1995,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
207,Gavi,ESP,MF|FW,Barcelona,17,2004,28.1,47,31,7,30,10,21,55,38.2,34,32,5,27,18,65,22,0
208,Paulo Gazzaniga,ARG,GK,Girona,30,1992,28.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,9,5
209,Bryan Gil,ESP,FW|DF,Sevilla,21,2001,10.2,22,11,11,7,4,10,23,43.5,13,10,0,10,8,30,10,0
210,David Gil,ESP,GK,Cádiz,28,1994,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
211,Óscar Gil,ESP,DF,Espanyol,25,1997,28.4,63,37,38,16,9,32,61,52.5,29,51,18,33,31,94,55,1
212,Álvaro Giménez,ESP,FW,Cádiz,31,1991,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
213,Dani Gómez,ESP,MF|FW,Espanyol,24,1998,1.0,2,1,1,1,0,1,2,50.0,1,0,0,0,1,3,0,0
214,Maxi Gómez,URU,FW,Valencia,25,1996,1.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
215,Moi Gómez,ESP,MF|FW,Osasuna,28,1994,27.3,26,17,9,14,3,15,32,46.9,17,15,3,12,10,36,5,1
216,Papu Gómez,ARG,FW|MF,Sevilla,34,1988,11.8,6,4,3,3,0,2,10,20.0,8,8,1,7,4,10,5,0
217,Sergi Gómez,ESP,DF,Espanyol,30,1992,26.0,29,16,20,9,0,18,22,81.8,4,33,19,14,27,56,125,1
218,Antonio Gomis,ESP,GK,Atlético Madrid,19,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
219,Diego González,ESP,DF,Elche,27,1995,10.6,12,7,9,3,0,7,11,63.6,4,14,12,2,7,19,50,1
220,Édgar González,ESP,DF,Betis,25,1997,19.7,28,19,18,7,3,14,27,51.9,13,12,9,3,21,49,120,0
221,Giovanni González,URU,DF,Mallorca,27,1994,10.3,16,8,11,2,3,9,22,40.9,13,8,2,6,7,23,22,0
222,Nicolás González,ESP,MF,Valencia,20,2002,15.6,27,15,11,13,3,9,25,36.0,16,21,7,14,19,46,16,0
223,Roberto González,ESP,FW|MF,Betis,21,2001,0.6,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
224,Andoni Gorosabel,ESP,DF,Real Sociedad,25,1996,19.0,41,25,23,9,9,26,43,60.5,17,21,2,19,17,58,23,0
225,José Gragera,ESP,MF|DF,Espanyol,21,2000,5.1,19,9,11,6,2,6,11,54.5,5,10,4,6,7,26,18,0
226,Ivo Grbić,CRO,GK,Atlético Madrid,26,1996,10.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,1
227,Dominik Greif,SVK,GK,Mallorca,25,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
228,Clément Grenier,FRA,MF,Mallorca,31,1991,8.0,20,8,6,12,2,10,20,50.0,10,9,1,8,6,26,7,0
229,Antoine Griezmann,FRA,FW|MF,Atlético Madrid,31,1991,31.8,49,34,15,23,11,20,66,30.3,46,34,3,31,24,73,31,0
230,Andrés Guardado,MEX,MF,Betis,35,1986,15.3,41,25,17,20,4,18,43,41.9,25,14,5,9,23,64,29,0
231,Sergi Guardiola,ESP,FW,Valladolid,31,1991,5.6,12,7,6,5,1,2,4,50.0,2,6,0,6,2,14,7,0
232,Sergi Guardiola,ESP,FW,Cádiz,31,1991,12.9,9,7,0,6,3,3,12,25.0,9,5,0,5,3,12,7,0
233,Nemanja Gudelj,SRB,DF|MF,Sevilla,30,1991,30.9,43,33,22,18,3,20,33,60.6,13,39,29,10,34,77,102,1
234,Javier Guerra,ESP,MF,Valencia,19,2003,6.7,16,13,7,4,5,9,20,45.0,11,8,1,7,11,27,9,0
235,Ander Guevara,ESP,MF,Real Sociedad,25,1997,2.5,5,2,2,2,1,1,4,25.0,3,6,1,5,2,7,3,0
236,Pape Gueye,SEN,MF,Sevilla,23,1999,13.0,37,22,13,21,3,16,33,48.5,17,21,5,16,22,59,10,0
237,Gerard Gumbau,ESP,MF,Elche,27,1994,30.4,44,25,17,23,4,18,51,35.3,33,32,8,24,28,72,40,0
238,Gorka Guruzeta,ESP,FW,Athletic Club,25,1996,15.8,24,20,6,12,6,11,24,45.8,13,23,2,21,4,28,8,0
239,Raúl Guti,ESP,MF,Elche,25,1996,12.4,18,12,8,9,1,8,18,44.4,10,10,3,7,8,26,6,0
240,Miguel Gutiérrez,ESP,DF,Girona,21,2001,26.6,41,23,23,13,5,23,37,62.2,14,23,5,18,18,59,42,1
241,Munir El Haddadi,MAR,MF|FW,Getafe,26,1995,12.8,12,7,3,7,2,2,10,20.0,8,23,2,21,9,21,7,0
242,Dennis Hadzikadunic,BIH,DF,Mallorca,24,1998,6.8,9,6,4,5,0,4,4,100.0,0,5,4,1,3,12,27,0
243,Haissem Hassan,FRA,FW|MF,Villarreal,20,2002,0.6,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0
244,Eden Hazard,BEL,FW,Real Madrid,31,1991,2.2,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0
245,Luiz Henrique,BRA,FW,Betis,21,2001,20.1,48,34,27,15,6,20,44,45.5,24,22,0,22,14,62,17,0
246,Mario Hermoso,ESP,DF,Atlético Madrid,27,1995,23.4,22,15,14,6,2,9,30,30.0,21,19,9,10,19,41,85,1
247,Javi Hernández,ESP,DF,Girona,24,1998,12.4,21,12,12,7,2,13,21,61.9,8,10,5,5,7,28,38,0
248,Aridane Hernández,ESP,DF,Osasuna,33,1989,19.9,21,15,17,4,0,12,25,48.0,13,34,21,13,28,49,96,1
249,Luis Hernández,ESP,DF,Cádiz,33,1989,35.0,33,21,25,7,1,22,36,61.1,14,31,24,7,31,64,145,0
250,Mario Hernández,ESP,DF,Rayo Vallecano,23,1999,1.1,3,2,2,1,0,3,7,42.9,4,2,0,2,2,5,0,0
251,Jorge Herrando,ESP,DF,Osasuna,21,2001,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0
252,Ander Herrera,ESP,MF,Athletic Club,32,1989,7.7,18,10,8,7,3,6,18,33.3,12,12,3,9,11,29,12,0
253,Sergio Herrera,ESP,GK,Osasuna,29,1993,17.0,2,0,2,0,0,2,2,100.0,0,1,0,1,1,3,6,2
254,Yangel Herrera,VEN,MF|FW,Girona,24,1998,10.7,26,9,9,14,3,6,15,40.0,9,14,1,13,4,30,12,0
255,Omar El Hilali,MAR,DF|MF,Espanyol,18,2003,1.0,3,2,3,0,0,1,2,50.0,1,1,0,1,1,4,6,0
256,Martin Hongla,CMR,DF|MF,Valladolid,24,1998,14.5,18,13,13,5,0,11,21,52.4,10,15,12,3,8,26,46,1
257,Pablo Ibáñez,ESP,MF,Osasuna,23,1998,11.8,29,13,7,17,5,12,35,34.3,23,19,2,17,8,37,24,0
258,Iglesias,ESP,DF|MF,Getafe,24,1998,23.8,61,35,40,18,3,33,65,50.8,32,40,5,35,21,82,91,1
259,Borja Iglesias,ESP,FW,Betis,29,1993,26.3,8,4,3,3,2,2,13,15.4,11,9,1,8,1,9,17,0
260,Asier Illarramendi,ESP,MF,Real Sociedad,32,1990,12.0,36,18,10,22,4,16,44,36.4,28,27,8,19,18,54,20,0
261,Alexander Isak,SWE,FW,Real Sociedad,22,1999,1.7,1,1,0,0,1,0,0,,0,0,0,0,0,1,2,0
262,Isco,ESP,MF|FW,Sevilla,30,1992,8.9,15,9,6,5,4,8,14,57.1,6,3,0,3,10,25,3,0
263,Diego Iturralde,ESP,DF,Sevilla,19,2003,0.5,1,0,1,0,0,0,2,0.0,2,0,0,0,0,1,1,0
264,Nicolas Jackson,SEN,FW,Villarreal,21,2001,17.8,14,11,2,10,2,2,8,25.0,6,18,2,16,2,16,4,0
265,Adnan Januzaj,BEL,FW,Sevilla,27,1995,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
266,Luis Javier Suárez,COL,FW,Almería,24,1997,16.6,17,11,5,6,6,6,26,23.1,20,13,3,10,3,20,10,0
267,Joaquín,ESP,MF|FW,Betis,41,1981,5.5,3,3,2,1,0,1,3,33.3,2,7,2,5,4,7,5,0
268,Frenkie de Jong,NED,MF,Barcelona,25,1997,28.2,46,26,16,21,9,17,41,41.5,24,11,1,10,35,81,22,1
269,Joan Jordán,ESP,MF,Sevilla,28,1994,17.7,32,17,13,17,2,16,38,42.1,22,14,7,7,16,48,14,2
270,Josan,ESP,DF|MF,Elche,32,1989,12.0,25,20,20,5,0,14,27,51.9,13,8,0,8,7,32,15,1
271,Willian José,BRA,FW,Betis,30,1991,8.1,9,6,6,3,0,4,9,44.4,5,4,0,4,1,10,15,0
272,Joselu,ESP,FW,Espanyol,32,1990,33.2,13,11,3,4,6,4,17,23.5,13,25,4,21,8,21,43,0
273,Juanmi,ESP,FW,Betis,29,1993,10.3,14,10,4,7,3,7,31,22.6,24,10,0,10,4,18,4,0
274,Juanpe,ESP,DF,Girona,31,1991,15.8,19,11,10,9,0,11,17,64.7,6,12,9,3,10,29,60,1
275,Lago Junior,CIV,FW|MF,Mallorca,31,1990,0.6,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
276,Vinicius Júnior,BRA,FW,Real Madrid,22,2000,31.4,30,21,10,12,8,14,39,35.9,25,24,1,23,6,36,1,0
277,Filip Jørgensen,DEN,GK,Villarreal,20,2002,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
278,Tino Kadewere,ZIM,FW|MF,Mallorca,26,1996,6.0,6,3,3,3,0,4,9,44.4,5,6,2,4,2,8,1,0
279,Kaiky,BRA,DF,Almería,18,2004,6.5,5,5,5,0,0,3,7,42.9,4,18,10,8,11,16,28,0
280,Lee Kang-in,KOR,MF|FW,Mallorca,21,2001,31.4,42,24,10,22,10,18,61,29.5,43,25,2,23,11,53,7,0
281,Jon Karrikaburu,ESP,FW,Real Sociedad,19,2002,1.0,1,0,0,1,0,0,0,,0,2,0,2,0,1,0,0
282,Kenedy,BRA,FW|DF,Valladolid,26,1996,3.1,6,2,3,3,0,2,4,50.0,2,2,0,2,1,7,0,0
283,Franck Kessié,CIV,MF,Barcelona,25,1996,11.0,15,9,6,6,3,8,18,44.4,10,10,2,8,12,27,11,2
284,Kiké,ESP,FW,Osasuna,32,1989,11.3,6,3,0,4,2,2,5,40.0,3,6,1,5,1,7,13,0
285,Justin Kluivert,NED,FW|MF,Valencia,23,1999,16.1,17,14,7,4,6,6,12,50.0,6,4,0,4,7,24,4,0
286,Koke,ESP,MF,Atlético Madrid,30,1992,28.3,55,38,23,25,7,28,72,38.9,44,35,13,22,20,75,19,0
287,Luca Koleosho,ITA,FW|DF,Espanyol,17,2004,0.7,2,2,0,0,2,1,2,50.0,1,1,0,1,0,2,0,0
288,Geoffrey Kondogbia,CTA,MF,Atlético Madrid,29,1993,11.2,40,23,19,20,1,17,25,68.0,8,9,1,8,26,66,12,1
289,Jules Koundé,FRA,DF,Barcelona,23,1998,27.0,37,23,18,13,6,21,31,67.7,10,24,9,15,19,56,61,3
290,Toni Kroos,GER,MF,Real Madrid,32,1990,23.9,51,32,16,33,2,23,69,33.3,46,23,4,19,24,75,11,0
291,Takefusa Kubo,JPN,FW|MF,Real Sociedad,21,2001,27.1,44,26,18,16,10,16,38,42.1,22,29,1,28,9,53,4,0
292,César de la Hoz,ESP,MF,Almería,30,1992,18.6,37,20,17,18,2,19,37,51.4,18,26,6,20,13,50,37,0
293,Luca de la Torre,USA,MF,Celta Vigo,24,1998,16.5,28,19,11,14,3,12,32,37.5,20,22,1,21,9,37,6,0
294,Érik Lamela,ARG,FW|MF,Sevilla,30,1992,20.5,46,27,14,16,16,12,34,35.3,22,26,2,24,7,53,3,0
295,Cyle Larin,CAN,FW,Valladolid,27,1995,16.3,9,3,2,4,3,3,7,42.9,4,6,3,3,0,9,15,0
296,Juanmi Latasa,ESP,FW,Getafe,21,2001,5.0,5,4,2,0,3,1,1,100.0,0,3,1,2,1,6,8,0
297,Toni Lato,ESP,DF|MF,Valencia,24,1997,10.2,23,11,9,12,2,9,21,42.9,12,10,1,9,6,29,14,0
298,Lázaro,BRA,FW|MF,Almería,20,2002,8.0,4,3,3,0,1,3,15,20.0,12,16,1,15,2,6,1,0
299,Robin Le Normand,ESP,DF,Real Sociedad,25,1996,31.1,36,23,25,9,2,14,27,51.9,13,22,14,8,33,69,93,0
300,Benjamin Lecomte,FRA,GK,Espanyol,31,1991,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,2
301,Jeremías Ledesma,ARG,GK,Cádiz,29,1993,34.0,3,2,3,0,0,3,7,42.9,4,1,0,1,2,5,23,3
302,Florian Lejeune,FRA,DF,Rayo Vallecano,31,1991,28.5,28,17,19,8,1,17,25,68.0,8,24,16,8,15,43,123,0
303,Iñigo Lekue,ESP,DF,Athletic Club,29,1993,14.7,24,17,20,4,0,12,19,63.2,7,16,2,14,13,37,31,1
304,Thomas Lemar,FRA,MF,Atlético Madrid,26,1995,13.9,30,18,10,13,7,10,28,35.7,18,12,3,9,7,37,12,0
305,Sergio León,ESP,FW,Valladolid,33,1989,14.8,6,4,0,4,2,3,6,50.0,3,6,0,6,0,6,4,0
306,Robert Lewandowski,POL,FW,Barcelona,33,1988,31.6,17,11,2,5,10,7,14,50.0,7,20,0,20,2,19,14,0
307,Samuel Lino,BRA,FW|MF,Valencia,22,1999,32.1,66,43,17,37,12,26,72,36.1,46,34,0,34,18,84,16,0
308,Pol Lirola,ESP,DF,Elche,24,1997,7.0,13,6,9,3,1,8,13,61.5,5,3,2,1,7,20,16,0
309,Javier Llabrés,ESP,FW,Mallorca,19,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
310,Marcos Llorente,ESP,MF|DF,Atlético Madrid,27,1995,18.9,32,15,16,10,6,17,30,56.7,13,26,2,24,17,49,19,0
311,Giovani Lo Celso,ARG,MF|FW,Villarreal,26,1996,12.5,32,28,7,15,10,12,21,57.1,9,14,2,12,6,38,5,0
312,David López,ESP,DF,Girona,32,1989,18.4,31,18,17,13,1,19,27,70.4,8,29,19,10,14,45,64,1
313,Diego López,ESP,GK,Rayo Vallecano,40,1981,1.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
314,Diego López,ESP,FW|MF,Valencia,20,2002,5.0,2,2,1,1,0,2,15,13.3,13,9,0,9,3,5,5,0
315,Unai López,ESP,MF,Rayo Vallecano,26,1995,13.9,32,20,10,17,5,13,37,35.1,24,12,1,11,15,47,6,1
316,Anthony Lozano,HON,FW,Cádiz,29,1993,16.0,6,4,1,4,1,1,7,14.3,6,12,1,11,3,9,17,0
317,Pol Lozano,ESP,MF,Espanyol,22,1999,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
318,José Luis Gayà,ESP,DF,Valencia,27,1995,30.1,80,46,61,16,3,43,74,58.1,31,28,9,19,23,103,48,0
319,José Luis Morales,ESP,FW|MF,Villarreal,35,1987,13.5,7,6,1,2,4,5,17,29.4,12,12,1,11,2,9,2,0
320,Andriy Lunin,UKR,GK,Real Madrid,23,1999,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
321,Awer Mabil,AUS,MF|FW,Cádiz,26,1995,1.8,2,0,0,1,1,1,3,33.3,2,1,1,0,0,2,1,0
322,Darwin Machís,VEN,FW,Valladolid,29,1993,6.7,3,2,0,2,1,1,8,12.5,7,5,0,5,3,6,4,0
323,Pablo Maffeo,ESP,DF,Mallorca,25,1997,33.1,75,46,54,16,5,45,78,57.7,33,38,11,27,26,101,76,0
324,Lisandro Magallán,ARG,DF,Elche,28,1993,10.0,19,11,11,5,3,10,12,83.3,2,14,5,9,13,32,30,1
325,Jon Magunacelaya,ESP,MF|FW,Real Sociedad,22,2000,0.7,1,0,0,0,1,0,2,0.0,2,0,0,0,0,1,1,0
326,Nemanja Maksimović,SRB,MF,Getafe,27,1995,22.8,41,30,17,18,6,19,32,59.4,13,36,14,22,34,75,27,0
327,Hugo Mallo,ESP,DF,Celta Vigo,31,1991,24.0,53,29,34,14,5,28,42,66.7,14,28,7,21,24,77,73,0
328,Mickael Malsa,MTQ,MF,Valladolid,26,1995,0.8,2,2,1,1,0,1,4,25.0,3,1,1,0,2,4,3,0
329,Giorgi Mamardashvili,GEO,GK,Valencia,21,2000,38.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,4
330,Reinildo Mandava,MOZ,DF,Atlético Madrid,28,1994,20.6,66,43,46,19,1,38,49,77.6,11,27,12,15,30,96,59,0
331,Aïssa Mandi,ALG,DF,Villarreal,30,1991,16.2,18,10,14,3,1,6,12,50.0,6,19,14,5,21,39,58,0
332,Marcão,BRA,DF,Sevilla,26,1996,4.2,2,2,1,1,0,1,1,100.0,0,3,3,0,6,8,14,0
333,Agustín Marchesín,ARG,GK,Celta Vigo,34,1988,19.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0
334,Óscar de Marcos,ESP,DF,Athletic Club,33,1989,31.3,67,33,34,22,11,40,76,52.6,36,42,6,36,29,96,59,0
335,Alberto Marí,ESP,FW|MF,Valencia,21,2001,1.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0
336,José Mari,ESP,MF,Cádiz,34,1987,4.4,16,7,12,3,1,10,16,62.5,6,3,1,2,5,21,9,0
337,José María Giménez,URU,DF,Atlético Madrid,27,1995,26.9,43,25,28,14,1,24,35,68.6,11,37,17,20,24,67,138,1
338,Mariano,DOM,FW,Real Madrid,28,1993,1.7,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0
339,Pablo Marín,ESP,MF|FW,Real Sociedad,19,2003,4.0,10,5,5,4,1,2,7,28.6,5,1,0,1,4,14,2,0
340,Diego Mariño,ESP,GK,Almería,32,1990,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
341,Roger Martí,ESP,FW,Elche,31,1991,7.3,5,2,3,2,0,1,5,20.0,4,4,0,4,1,6,7,0
342,Roger Martí,ESP,FW,Cádiz,31,1991,7.1,6,4,2,3,1,1,8,12.5,7,7,0,7,2,8,7,0
343,Ander Martin,ESP,MF|FW,Real Sociedad,21,2000,0.5,2,2,1,1,0,1,4,25.0,3,0,0,0,0,2,1,0
344,Andrés Martín,ESP,FW|MF,Rayo Vallecano,23,1999,2.3,4,2,2,1,1,3,5,60.0,2,2,0,2,1,5,2,0
345,Carlos Martín,ESP,FW|MF,Atlético Madrid,20,2002,0.3,2,2,0,2,0,2,3,66.7,1,0,0,0,1,3,0,0
346,Iván Martín,ESP,MF,Girona,23,1999,17.6,9,7,4,4,1,8,23,34.8,15,12,0,12,9,18,12,0
347,Arnau Martinez,ESP,DF,Girona,19,2003,30.4,69,45,41,19,9,38,85,44.7,47,44,10,34,25,94,54,2
348,Iñigo Martínez,ESP,DF,Athletic Club,31,1991,14.9,18,8,11,7,0,6,9,66.7,3,17,11,6,18,36,55,0
349,Roger Martínez,ESP,DF,Espanyol,18,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
350,Omar Mascarell,ESP,MF|DF,Elche,29,1993,27.2,53,26,32,19,2,31,64,48.4,33,51,19,32,45,98,54,1
351,Jordi Masip,ESP,GK,Valladolid,33,1989,27.9,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,3,2
352,Jaime Mata,ESP,FW|MF,Getafe,33,1988,4.9,13,10,4,5,4,7,22,31.8,15,7,2,5,3,16,6,0
353,Borja Mayoral,ESP,FW,Getafe,25,1997,30.7,9,4,7,2,0,5,31,16.1,26,18,0,18,3,12,10,0
354,Mamadou Mbaye,SEN,DF,Cádiz,24,1998,8.4,10,7,7,3,0,6,8,75.0,2,10,8,2,7,17,50,1
355,Fernando Medrano,ESP,DF,Celta Vigo,22,2000,0.1,2,1,2,0,0,1,1,100.0,0,0,0,0,1,3,1,0
356,Gonzalo Melero,ESP,MF,Almería,28,1994,20.6,32,16,9,18,5,11,39,28.2,28,23,2,21,7,39,19,1
357,Memphis,NED,FW,Atlético Madrid,28,1994,3.0,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0
358,Memphis,NED,FW,Barcelona,28,1994,1.3,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0
359,Houboulang Mendes,GNB,DF,Almería,24,1998,9.8,19,11,16,3,0,11,27,40.7,16,12,2,10,7,26,23,1
360,Brais Méndez,ESP,MF,Real Sociedad,25,1997,26.7,58,34,18,30,10,24,64,37.5,40,27,3,24,12,70,14,1
361,Diego Méndez,ESP,MF,Rayo Vallecano,18,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
362,Ferland Mendy,FRA,DF,Real Madrid,27,1995,15.0,21,12,14,6,1,12,20,60.0,8,7,2,5,14,35,16,0
363,Jorge Meré,ESP,DF,Cádiz,25,1997,6.7,11,7,9,2,0,5,8,62.5,3,9,6,3,6,17,32,0
364,Mikel Merino,ESP,MF,Real Sociedad,26,1996,27.7,77,49,28,33,16,31,62,50.0,31,38,8,30,20,97,51,1
365,Roque Mesa,ESP,MF,Valladolid,33,1989,18.0,27,15,16,10,1,12,38,31.6,26,16,4,12,13,40,18,0
366,Éder Militão,BRA,DF,Real Madrid,24,1998,30.0,46,32,25,18,3,26,33,78.8,7,67,39,28,42,88,104,2
367,Luis Milla,ESP,MF,Getafe,27,1994,20.6,48,30,21,18,9,19,44,43.2,25,13,1,12,32,80,25,1
368,Pere Milla,ESP,FW|MF,Elche,29,1992,20.5,31,20,18,8,5,14,41,34.1,27,18,3,15,9,40,19,1
369,Marko Milovanović,SRB,FW,Almería,18,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
370,Óscar Mingueza,ESP,DF,Celta Vigo,23,1999,14.3,37,21,27,9,1,25,32,78.1,7,10,4,6,12,49,25,0
371,Rafa Mir,ESP,FW,Sevilla,25,1997,14.4,8,2,2,4,2,2,5,40.0,3,5,1,4,4,12,11,0
372,Juan Miranda,ESP,DF,Betis,22,2000,16.4,23,16,16,6,1,14,29,48.3,15,20,7,13,20,43,63,0
373,Stefan Mitrović,SRB,DF,Getafe,32,1990,18.7,14,6,12,2,0,7,11,63.6,4,12,10,2,17,31,90,2
374,Luka Modrić,CRO,MF,Real Madrid,36,1985,19.4,19,9,6,6,7,10,25,40.0,15,15,5,10,10,29,7,0
375,Johan Mojica,COL,DF,Villarreal,29,1992,7.1,13,9,9,3,1,5,9,55.6,4,8,3,5,4,17,14,1
376,Johan Mojica,COL,DF|MF,Elche,29,1992,3.0,6,3,5,1,0,2,3,66.7,1,3,2,1,4,10,5,0
377,Nahuel Molina,ARG,DF,Atlético Madrid,24,1998,31.9,69,43,38,18,13,39,91,42.9,52,38,7,31,18,87,63,1
378,Jon Moncayola,ESP,MF|DF,Osasuna,24,1998,27.2,55,39,24,22,9,30,76,39.5,46,37,5,32,17,72,32,2
379,Monchu,ESP,MF,Valladolid,22,1999,22.6,50,29,20,21,9,19,46,41.3,27,28,11,17,18,68,22,1
380,César Montes,MEX,DF,Espanyol,25,1997,17.7,17,9,10,7,0,10,18,55.6,8,19,12,7,14,31,101,0
381,Gonzalo Montiel,ARG,DF,Sevilla,25,1997,16.9,26,15,12,14,0,15,29,51.7,14,25,7,18,19,45,38,0
382,Martín Montoya,ESP,DF,Betis,31,1991,5.0,13,8,9,4,0,10,12,83.3,2,6,1,5,9,22,14,1
383,Álvaro Morata,ESP,FW,Atlético Madrid,29,1992,21.1,16,11,4,8,4,3,8,37.5,5,11,3,8,0,16,23,0
384,Jon Morcillo,ESP,FW|MF,Athletic Club,23,1998,0.8,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0
385,Alberto Moreno,ESP,DF,Villarreal,30,1992,14.4,23,12,10,10,3,11,24,45.8,13,12,1,11,23,46,26,0
386,Álex Moreno,ESP,DF,Betis,29,1993,15.0,29,22,19,10,0,18,36,50.0,18,17,4,13,17,46,39,0
387,Diego Moreno,ESP,DF,Osasuna,21,2001,7.1,4,4,2,2,0,3,8,37.5,5,7,4,3,5,9,21,0
388,Gerard Moreno,ESP,FW,Villarreal,30,1992,13.7,11,6,0,6,5,3,6,50.0,3,6,2,4,5,16,10,0
389,Tete Morente,ESP,MF|DF,Elche,25,1996,23.0,33,21,18,13,2,15,36,41.7,21,23,3,20,25,58,28,0
390,Ilaix Moriba,GUI,MF,Valencia,19,2003,11.2,35,16,14,17,4,14,24,58.3,10,11,1,10,4,39,12,0
391,Manu Morlanes,ESP,MF,Villarreal,23,1999,1.8,3,2,2,1,0,3,3,100.0,0,3,2,1,1,4,2,0
392,Manu Morlanes,ESP,MF,Mallorca,23,1999,7.8,22,9,12,8,2,13,24,54.2,11,10,5,5,5,27,9,0
393,Loren Morón,ESP,FW,Betis,28,1993,0.2,2,2,0,1,1,0,0,,0,0,0,0,0,2,1,0
394,Cristhian Mosquera,COL,DF,Valencia,18,2004,1.6,4,2,3,1,0,4,5,80.0,1,1,0,1,1,5,5,0
395,Abdul Mumin,GHA,DF,Rayo Vallecano,24,1998,10.2,11,9,5,6,0,3,7,42.9,4,13,5,8,9,20,36,2
396,Iker Muniain,ESP,MF|FW,Athletic Club,29,1992,18.8,21,16,7,11,3,6,17,35.3,11,10,1,9,4,25,2,0
397,Aihen Muñoz,ESP,DF,Real Sociedad,24,1997,19.5,38,23,17,17,4,22,47,46.8,25,26,5,21,9,47,38,0
398,Álvaro Muñoz,URU,FW,Real Madrid,18,2004,0.9,2,1,1,0,1,1,1,100.0,0,0,0,0,0,2,1,0
399,Iker Muñoz,ESP,MF,Osasuna,19,2002,2.8,1,0,0,1,0,0,3,0.0,3,2,1,1,3,4,8,0
400,Pablo Muñoz,ESP,MF,Rayo Vallecano,18,2003,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
401,Vedat Muriqi,KVX,FW,Mallorca,28,1994,32.6,12,7,4,7,1,3,13,23.1,10,19,7,12,12,24,73,0
402,Yunus Musah,USA,MF,Valencia,19,2002,23.4,48,35,17,23,8,20,30,66.7,10,20,1,19,11,59,16,2
403,Francisco Mwepu,ZAM,FW,Cádiz,22,2000,0.2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
404,Nacho,ESP,DF,Real Madrid,32,1990,18.2,24,16,17,5,2,12,29,41.4,17,11,6,5,18,42,37,0
405,Juanjo Narváez,COL,MF|FW,Valladolid,27,1995,1.6,1,1,1,0,0,1,1,100.0,0,2,0,2,0,1,0,0
406,Matija Nastasić,SRB,DF,Mallorca,29,1993,10.1,10,8,7,1,2,3,6,50.0,3,11,4,7,18,28,43,1
407,Roberto Navarro,ESP,MF|FW,Real Sociedad,20,2002,3.9,5,4,4,0,1,1,2,50.0,1,7,0,7,2,7,2,0
408,Jesús Navas,ESP,DF|FW,Sevilla,36,1985,22.0,19,12,8,3,8,11,22,50.0,11,18,7,11,22,41,52,1
409,Álvaro Negredo,ESP,FW,Cádiz,36,1985,8.4,5,4,1,2,2,2,2,100.0,0,4,1,3,0,5,8,0
410,Tanguy Nianzou,FRA,DF,Sevilla,20,2002,15.2,20,15,10,9,1,8,11,72.7,3,8,5,3,16,36,44,3
